"","X","condition","img_side_order","trial_no","img_pair_name","trial_type","target_audio_type","target_audio","left_img","right_img","clicked_img","start_time","current_windowW","current_windowH","end_pre1_time","end_pre2_time","end_img_reset_time","end_contrast_time","start_event_time","end_event_time","end_trial_time","start_event_timept","end_event_timept","time","x","y","Browser","OS","screenH","screenW","windowH","windowW","imageH","imageW","language","age","gender","eyesight","eyesight_task","comments","accuracy","previous_accuracy_attempts","time_in_minutes","participant_id","exp.clicked","trials_completed","data_point_no","starting_time","time_since_trial_start","trial_stage","img1_left_x","img1_right_x","top_y","bottom_y","img2_left_x","img2_right_x","look_left_img","look_right_img","action_img","look_action_img","look_object_img","frame_start","frame_end","novel_word_end","trial_frame_start","trial_frame_end","previous_look_action_img","previous_look_object_img","trial_name","time_since_disambig","pre_frame_prop","post_frame_prop","trial_diff_prop_action","subj_diff_prop_action","girls_end"
"303",945399,"baseline","img_side_order1",12,"pair10","novel","novel","nup","nup_noun","nup_verb","nup_noun",1597890312737,1600,789,5082,10138,11205,17239,18239,26322,1597890346297,1597890330976,1597890339059,436690.225,1263,372,"Chrome","Windows",900,1600,789,1600,288,400,"English",39,"Male","nearsighted","neither",NA,75,"[]",8.24215,682157,NA,12,420,418407.395,18282.8299999998,"event",10,710,156,744,890,1590,FALSE,TRUE,"right",TRUE,FALSE,1992,2443,2996,20231,20682,FALSE,FALSE,"Trial 12",-1948.1700000002,0.512820512820513,0.145454545454545,-0.367365967365967,-0.280099237898215,476.918316831683
"304",958325,"noun","img_side_order1",9,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597885353339,1920,937,5048,10071,11100,17122,18147,26166,1597885381123,1597885371486,1597885379505,459735.944999964,1140,699,"Chrome","Windows",1080,1920,937,1920,288,400,"English",20,"Male","nearsighted","glasses",NA,57,"[36]",9.77173333333333,690821,NA,12,1139,440861.914999899,18874.0300000645,"event",170,870,246,834,1050,1750,FALSE,TRUE,"left",FALSE,TRUE,1992,2443,2996,20139,20590,FALSE,FALSE,"Trial 9",-1264.9699999355,0.466666666666667,0.27536231884058,-0.191304347826087,-0.155596618558827,476.918316831683
"305",959867,"noun","img_side_order1",10,"pair11","novel","novel","smick","smick_noun","smick_verb","none",1597885381123,1920,937,5041,10067,11103,17128,18147,26171,1597885409250,1597885399270,1597885407294,487005.154999904,1382,796,"Chrome","Windows",1080,1920,937,1920,288,400,"English",20,"Male","nearsighted","glasses",NA,57,"[36]",9.77173333333333,690821,NA,12,1103,468648.474999936,18356.679999968,"event",170,870,246,834,1050,1750,FALSE,TRUE,"right",TRUE,FALSE,1987,2485,3261,20134,20632,FALSE,FALSE,"Trial 10",-1777.320000032,0.2,0.172839506172839,-0.0271604938271605,-0.155596618558827,476.918316831683
"306",961478,"noun","img_side_order1",11,"pair9","novel","novel","dax","dax_verb","dax_noun","none",1597885409251,1920,937,5040,10061,11081,17112,18133,26232,1597885436914,1597885427384,1597885435483,515706.554999924,597,382,"Chrome","Windows",1080,1920,937,1920,288,400,"English",20,"Male","nearsighted","glasses",NA,57,"[36]",9.77173333333333,690821,NA,12,1138,496769.27499997,18937.2799999547,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,2016,2497,3354,20149,20630,FALSE,FALSE,"Trial 11",-1211.7200000453,1,0.594202898550725,-0.405797101449275,-0.155596618558827,476.918316831683
"307",963001,"noun","img_side_order1",12,"pair12","novel","novel","vash","vash_noun","vash_verb","vash_noun",1597885436915,1920,937,5050,10071,11100,17175,18198,26227,1597885472642,1597885455113,1597885463142,542642.784999916,785,291,"Chrome","Windows",1080,1920,937,1920,288,400,"English",20,"Male","nearsighted","glasses",NA,57,"[36]",9.77173333333333,690821,NA,12,1090,524433.235000004,18209.5499999123,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,1994,2472,3275,20192,20670,FALSE,TRUE,"Trial 12",-1982.4500000877,0.451612903225806,0.453488372093023,0.00187546886721679,-0.155596618558827,476.918316831683
"308",974991,"noun","img_side_order1",9,"pair9","novel","novel","dax","dax_verb","dax_noun","none",1597977388322,1536,722,5062,10079,11101,17126,18158,26208,1597977414921,1597977406480,1597977414530,611374.01,667,342,"Chrome","Windows",864,1536,722,1536,288,400,"english",21,"Male","none","neither",NA,75,"[31]",12.4330833333333,698036,NA,12,945,593102.075,18271.9349999999,"event",-22,678,138,726,858,1558,TRUE,FALSE,"left",TRUE,FALSE,2016,2497,3354,20174,20655,FALSE,FALSE,"Trial 9",-1902.0650000001,0.987951807228916,0.920792079207921,-0.0671597280209948,0.0246240430417244,476.918316831683
"309",976302,"noun","img_side_order1",10,"pair12","novel","novel","vash","vash_noun","vash_verb","none",1597977414922,1536,722,5045,10093,11148,17164,18192,26211,1597977441770,1597977433114,1597977441133,637911.72,91,287,"Chrome","Windows",864,1536,722,1536,288,400,"english",21,"Male","none","neither",NA,75,"[31]",12.4330833333333,698036,NA,12,962,619692.755,18218.9650000001,"event",-22,678,138,726,858,1558,TRUE,FALSE,"right",FALSE,TRUE,1994,2472,3275,20186,20664,FALSE,TRUE,"Trial 10",-1967.0349999999,0,0.0530035335689046,0.0530035335689046,0.0246240430417244,476.918316831683
"310",977730,"noun","img_side_order1",11,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597977441771,1536,722,5050,10077,11102,17131,18165,26188,1597977468801,1597977459936,1597977467959,664742.75,417,331,"Chrome","Windows",864,1536,722,1536,288,400,"english",21,"Male","none","neither",NA,75,"[31]",12.4330833333333,698036,NA,12,1000,646536.095,18206.6549999999,"event",-22,678,138,726,858,1558,TRUE,FALSE,"left",TRUE,FALSE,1992,2443,2996,20157,20608,TRUE,FALSE,"Trial 11",-1950.3450000001,0.975903614457831,0.943478260869565,-0.0324253535882661,0.0246240430417244,476.918316831683
"311",979012,"noun","img_side_order1",12,"pair11","novel","novel","smick","smick_noun","smick_verb","smick_noun",1597977468803,1536,722,5055,10109,11131,17158,18175,26197,1597977499393,1597977486978,1597977495000,691742.83,282,232,"Chrome","Windows",864,1536,722,1536,288,400,"english",21,"Male","none","neither",NA,75,"[31]",12.4330833333333,698036,NA,12,891,673563.5,18179.33,"event",-22,678,138,726,858,1558,TRUE,FALSE,"right",FALSE,TRUE,1987,2485,3261,20162,20660,FALSE,TRUE,"Trial 12",-1982.67,0,0.145077720207254,0.145077720207254,0.0246240430417244,476.918316831683
"312",987726,"noun","img_side_order1",9,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1597885287846,1440,789,5048,10078,11117,17156,18188,26245,1597885316201,1597885306034,1597885314091,349790.520000002,280,321,"Chrome","Mac",900,1440,789,1440,288,400,"English",19,"Male","none","neither",NA,51,"[]",7.89891666666667,717664,NA,12,715,331560.885000003,18229.6349999998,"event",-70,630,156,744,810,1510,TRUE,FALSE,"left",TRUE,FALSE,1987,2485,3261,20175,20673,TRUE,FALSE,"Trial 9",-1945.3650000002,0.982456140350877,0.678571428571429,-0.303884711779449,-0.0426183228307992,476.918316831683
"313",988649,"noun","img_side_order1",10,"pair9","novel","novel","dax","dax_noun","dax_verb","none",1597885316202,1440,789,5306,10341,11378,17420,18457,26501,1597885343911,1597885334659,1597885342703,378456.79,391,705,"Chrome","Mac",900,1440,789,1440,288,400,"English",19,"Male","none","neither",NA,51,"[]",7.89891666666667,717664,NA,12,690,359922.180000001,18534.6099999987,"event",-70,630,156,744,810,1510,TRUE,FALSE,"right",FALSE,TRUE,2016,2497,3354,20473,20954,FALSE,FALSE,"Trial 10",-1938.3900000013,0.277777777777778,0.463157894736842,0.185380116959064,-0.0426183228307992,476.918316831683
"314",989694,"noun","img_side_order1",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597885343912,1440,789,5059,10083,11125,17170,18194,26217,1597885371164,1597885362106,1597885370129,406134.900000001,1117,161,"Chrome","Mac",900,1440,789,1440,288,400,"English",19,"Male","none","neither",NA,51,"[]",7.89891666666667,717664,NA,12,766,387627.120000001,18507.7799999999,"event",-70,630,156,744,810,1510,FALSE,TRUE,"left",FALSE,TRUE,1994,2472,3275,20188,20666,FALSE,FALSE,"Trial 11",-1680.2200000001,0,0,0,-0.0426183228307992,476.918316831683
"315",990723,"noun","img_side_order1",12,"pair10","novel","novel","nup","nup_noun","nup_verb","nup_noun",1597885371165,1440,789,5052,10093,11121,17152,18182,26209,1597885405813,1597885389347,1597885397374,433069.555000002,948,307,"Chrome","Mac",900,1440,789,1440,288,400,"English",19,"Male","none","neither",NA,51,"[]",7.89891666666667,717664,NA,12,737,414873.815000003,18195.7399999993,"event",-70,630,156,744,810,1510,FALSE,TRUE,"right",TRUE,FALSE,1992,2443,2996,20174,20625,FALSE,FALSE,"Trial 12",-1978.2600000007,0.425531914893617,0.373563218390805,-0.0519686965028124,-0.0426183228307992,476.918316831683
"316",1004554,"verb","img_side_order2",9,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597965258735,1280,578,5041,10072,11089,17122,18138,26174,1597965285674,1597965276873,1597965284909,668729.249999997,181,172,"Chrome","Windows",720,1280,578,1280,288,400,"English",22,"Female","nearsighted","neither","This was weird!",74,"[3, 43]",13.1807666666667,723602,NA,12,1087,650577.360000003,18151.8899999938,"event",-150,550,66,654,730,1430,TRUE,FALSE,"left",TRUE,FALSE,1992,2443,2996,20130,20581,TRUE,FALSE,"Trial 9",-1978.1100000062,1,0.816816816816817,-0.183183183183183,-0.107491461274877,476.918316831683
"317",1006120,"verb","img_side_order2",10,"pair9","novel","novel","dax","dax_noun","dax_verb","none",1597965285675,1280,578,5047,10067,11078,17111,18132,26154,1597965313062,1597965303807,1597965311829,695663.939999999,458,151,"Chrome","Windows",720,1280,578,1280,288,400,"English",22,"Female","nearsighted","neither","This was weird!",74,"[3, 43]",13.1807666666667,723602,NA,12,1088,677517.26,18146.6799999981,"event",-150,550,66,654,730,1430,TRUE,FALSE,"right",FALSE,TRUE,2016,2497,3354,20148,20629,FALSE,TRUE,"Trial 10",-2001.3200000019,0.533898305084746,0.542372881355932,0.00847457627118642,-0.107491461274877,476.918316831683
"318",1007689,"verb","img_side_order2",11,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1597965313063,1280,578,5046,10078,11106,17134,18160,26176,1597965339813,1597965331223,1597965339239,723080.379999999,840,181,"Chrome","Windows",720,1280,578,1280,288,400,"English",22,"Female","nearsighted","neither","This was weird!",74,"[3, 43]",13.1807666666667,723602,NA,12,1090,704902.914999999,18177.4650000005,"event",-150,550,66,654,730,1430,FALSE,TRUE,"left",FALSE,TRUE,1987,2485,3261,20147,20645,FALSE,TRUE,"Trial 11",-1969.5349999995,0.864077669902913,0.962536023054755,0.0984583531518425,-0.107491461274877,476.918316831683
"319",1009201,"verb","img_side_order2",12,"pair12","novel","novel","vash","vash_noun","vash_verb","vash_verb",1597965339814,1280,578,5037,10054,11065,17085,18096,26128,1597965369412,1597965357910,1597965365942,749753.18,813,338,"Chrome","Windows",720,1280,578,1280,288,400,"English",22,"Female","nearsighted","neither","This was weird!",74,"[3, 43]",13.1807666666667,723602,NA,12,1033,731656.000000003,18097.1799999969,"event",-150,550,66,654,730,1430,FALSE,TRUE,"right",TRUE,FALSE,1994,2472,3275,20090,20568,TRUE,FALSE,"Trial 12",-1992.8200000031,0.881188118811881,0.527472527472527,-0.353715591339354,-0.107491461274877,476.918316831683
"320",1015257,"noun","img_side_order2",9,"pair9","novel","novel","dax","dax_verb","dax_noun","none",1597977545832,1280,721,5084,10129,11219,17349,18415,26467,1597977573426,1597977564247,1597977572299,854204.935000045,353,519,"Chrome","Mac",800,1280,721,1280,288,400,"English",28,"Female","nearsighted","neither","I'm unsure whether it was intentional, but the sound seemed to lag a bit, sometimes not completing playing until the next set of images had appeared.",70,"[4]",17.2191,727351,NA,12,447,835785.310000065,18419.6249999804,"event",-150,550,106,694,730,1430,TRUE,FALSE,"left",TRUE,FALSE,2016,2497,3354,20431,20912,TRUE,FALSE,"Trial 9",-2011.3750000196,1,0.246913580246914,-0.753086419753086,-0.268894231221481,476.918316831683
"321",1015883,"noun","img_side_order2",10,"pair10","novel","novel","nup","nup_noun","nup_verb","none",1597977573426,1280,721,5138,10217,11256,17388,18435,26494,1597977602370,1597977591861,1597977599920,881871.82,759,387,"Chrome","Mac",800,1280,721,1280,288,400,"English",28,"Female","nearsighted","neither","I'm unsure whether it was intentional, but the sound seemed to lag a bit, sometimes not completing playing until the next set of images had appeared.",70,"[4]",17.2191,727351,NA,12,429,863401.940000011,18469.8799999896,"event",-150,550,106,694,730,1430,FALSE,TRUE,"right",TRUE,FALSE,1992,2443,2996,20427,20878,TRUE,FALSE,"Trial 10",-1957.1200000104,0.476190476190476,0.993103448275862,0.516912972085386,-0.268894231221481,476.918316831683
"322",1016541,"noun","img_side_order2",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597977602371,1280,721,5137,10195,11244,17292,18339,26391,1597977630185,1597977620710,1597977628762,910768.780000042,246,504,"Chrome","Mac",800,1280,721,1280,288,400,"English",28,"Female","nearsighted","neither","I'm unsure whether it was intentional, but the sound seemed to lag a bit, sometimes not completing playing until the next set of images had appeared.",70,"[4]",17.2191,727351,NA,12,462,892368.330000085,18400.4499999573,"event",-150,550,106,694,730,1430,TRUE,FALSE,"left",TRUE,FALSE,1994,2472,3275,20333,20811,TRUE,FALSE,"Trial 11",-1932.5500000427,1,0.525179856115108,-0.474820143884892,-0.268894231221481,476.918316831683
"323",1017206,"noun","img_side_order2",12,"pair11","novel","novel","smick","smick_noun","smick_verb","smick_noun",1597977630185,1280,721,5079,10127,11182,17255,18342,26398,1597977663204,1597977648527,1597977656583,938524.600000004,1316,642,"Chrome","Mac",800,1280,721,1280,288,400,"English",28,"Female","nearsighted","neither","I'm unsure whether it was intentional, but the sound seemed to lag a bit, sometimes not completing playing until the next set of images had appeared.",70,"[4]",17.2191,727351,NA,12,468,920135.445000022,18389.1549999828,"event",-150,550,106,694,730,1430,FALSE,TRUE,"right",TRUE,FALSE,1987,2485,3261,20329,20827,FALSE,FALSE,"Trial 12",-1939.8450000172,1,0.635416666666667,-0.364583333333333,-0.268894231221481,476.918316831683
"324",1029568,"verb","img_side_order1",9,"pair9","novel","novel","dax","dax_verb","dax_noun","none",1597964184026,1440,740,5041,10062,11082,17107,18136,26147,1597964211145,1597964202162,1597964210173,1346175.56999996,778,393,"Chrome","Mac",1080,1920,920,1920,288,400,"English",27,"Female","nearsighted","neither","I'm nearsighted, but I could still see the screen well from the close distance I was at.",78,"[24]",25.3263,727901,NA,12,1006,1328034.41500012,18141.1549998447,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,2016,2497,3354,20152,20633,TRUE,FALSE,"Trial 9",-2010.8450001553,1,0.75886524822695,-0.24113475177305,-0.0613804369954546,476.918316831683
"325",1031020,"verb","img_side_order1",10,"pair11","novel","novel","smick","smick_noun","smick_verb","none",1597964211146,1440,740,5050,10073,11094,17125,18150,26164,1597964238511,1597964229296,1597964237310,1373302.73999996,741,370,"Chrome","Mac",1080,1920,920,1920,288,400,"English",27,"Female","nearsighted","neither","I'm nearsighted, but I could still see the screen well from the close distance I was at.",78,"[24]",25.3263,727901,NA,12,1009,1355151.40999993,18151.3300000224,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,1987,2485,3261,20137,20635,FALSE,TRUE,"Trial 10",-1985.6699999776,0.764705882352941,0.383606557377049,-0.381099324975892,-0.0613804369954546,476.918316831683
"326",1032465,"verb","img_side_order1",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597964238511,1440,740,5058,10088,11121,17143,18150,26181,1597964265818,1597964256661,1597964264692,1400691.12500013,740,351,"Chrome","Mac",1080,1920,920,1920,288,400,"English",27,"Female","nearsighted","neither","I'm nearsighted, but I could still see the screen well from the close distance I was at.",78,"[24]",25.3263,727901,NA,12,1004,1382531.17500013,18159.9500000009,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,1994,2472,3275,20144,20622,TRUE,FALSE,"Trial 11",-1984.0499999991,1,1,0,-0.0613804369954546,476.918316831683
"327",1033924,"verb","img_side_order1",12,"pair10","novel","novel","nup","nup_noun","nup_verb","nup_verb",1597964265819,1440,740,5048,10062,11089,17095,18114,26165,1597964299960,1597964283933,1597964291984,1427948.51000002,791,335,"Chrome","Mac",1080,1920,920,1920,288,400,"English",27,"Female","nearsighted","neither","I'm nearsighted, but I could still see the screen well from the close distance I was at.",78,"[24]",25.3263,727901,NA,12,1008,1409831.17499994,18117.3350000752,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,1992,2443,2996,20106,20557,FALSE,TRUE,"Trial 12",-1988.6649999248,0,0.376712328767123,0.376712328767123,-0.0613804369954546,476.918316831683
"328",1042743,"baseline","img_side_order2",9,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1598044342863,1440,820,5072,10108,11146,17220,18265,26289,1598044370520,1598044361128,1598044369152,696893.60499999,986,490,"Chrome","Mac",900,1440,691,1336,288,400,"english",19,"Female","nearsighted","neither",NA,55,"[2, 5]",13.7618333333333,753078,NA,12,679,678595.050000004,18298.5549999867,"event",-70,630,156,744,810,1510,FALSE,TRUE,"left",FALSE,TRUE,1992,2443,2996,20257,20708,FALSE,FALSE,"Trial 9",-1958.4450000133,0.181818181818182,0.0172413793103448,-0.164576802507837,0.0831385632126991,476.918316831683
"329",1043748,"baseline","img_side_order2",10,"pair12","novel","novel","vash","vash_noun","vash_verb","none",1598044370522,1440,820,5072,10121,11158,17203,18253,26285,1598044398833,1598044388775,1598044396807,724534.074999974,835,454,"Chrome","Mac",900,1440,691,1336,288,400,"english",19,"Female","nearsighted","neither",NA,55,"[2, 5]",13.7618333333333,753078,NA,12,695,706251.954999985,18282.1199999889,"event",-70,630,156,744,810,1510,FALSE,TRUE,"right",TRUE,FALSE,1994,2472,3275,20247,20725,FALSE,FALSE,"Trial 10",-1964.8800000111,0.0357142857142857,0.06282722513089,0.0271129394166043,0.0831385632126991,476.918316831683
"330",1044750,"baseline","img_side_order2",11,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1598044398834,1440,820,5061,10103,11130,17167,18193,26258,1598044426822,1598044417027,1598044425092,752791.130000027,818,518,"Chrome","Mac",900,1440,691,1336,288,400,"english",19,"Female","nearsighted","neither",NA,55,"[2, 5]",13.7618333333333,753078,NA,12,698,734564.245000016,18226.885000011,"event",-70,630,156,744,810,1510,FALSE,TRUE,"left",FALSE,TRUE,1987,2485,3261,20180,20678,FALSE,TRUE,"Trial 11",-1953.114999989,0.05,0.525,0.475,0.0831385632126991,476.918316831683
"331",1045610,"baseline","img_side_order2",12,"pair9","novel","novel","dax","dax_noun","dax_verb","dax_verb",1598044426823,1440,820,5061,10087,11287,17321,18373,26409,1598044456599,1598044445196,1598044453232,780946.059999987,955,643,"Chrome","Mac",900,1440,691,1336,288,400,"english",19,"Female","nearsighted","neither",NA,55,"[2, 5]",13.7618333333333,753078,NA,12,567,762555.099999998,18390.9599999897,"event",-70,630,156,744,810,1510,FALSE,TRUE,"right",TRUE,FALSE,2016,2497,3354,20389,20870,FALSE,FALSE,"Trial 12",-1998.0400000103,0.869565217391304,0.864583333333333,-0.00498188405797095,0.0831385632126991,476.918316831683
"332",1059058,"verb","img_side_order2",9,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597957874764,1410,687,5045,10069,11097,17100,18112,26115,1597957902168,1597957892876,1597957900879,317450.534999996,941,268,"Chrome","Mac",900,1440,687,1410,288,400,"English",29,"Female","nearsighted","contacts",NA,65,"[]",7.44985,757639,NA,12,1086,299336.289999999,18114.244999997,"event",-70,630,156,744,810,1510,FALSE,TRUE,"left",FALSE,TRUE,1994,2472,3275,20106,20584,FALSE,TRUE,"Trial 9",-1991.755000003,0.457446808510638,0.79,0.332553191489362,0.405236164781019,476.918316831683
"333",1060618,"verb","img_side_order2",10,"pair9","novel","novel","dax","dax_noun","dax_verb","none",1597957902169,1410,687,5027,10027,11029,17051,18062,26081,1597957929635,1597957920231,1597957928250,344818.364999999,-37,620,"Chrome","Mac",900,1440,687,1410,288,400,"English",29,"Female","nearsighted","contacts",NA,65,"[]",7.44985,757639,NA,12,1082,326743.555000001,18074.8099999983,"event",-70,630,156,744,810,1510,TRUE,FALSE,"right",FALSE,TRUE,2016,2497,3354,20078,20559,FALSE,TRUE,"Trial 10",-2003.1900000017,0.833333333333333,0.864788732394366,0.0314553990610328,0.405236164781019,476.918316831683
"334",1062178,"verb","img_side_order2",11,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597957929636,1410,687,5032,10058,11064,17064,18065,26080,1597957956298,1597957947701,1597957955716,372286.979999997,1065,371,"Chrome","Mac",900,1440,687,1410,288,400,"English",29,"Female","nearsighted","contacts",NA,65,"[]",7.44985,757639,NA,12,1084,354214.619999999,18072.3599999983,"event",-70,630,156,744,810,1510,FALSE,TRUE,"left",FALSE,TRUE,1992,2443,2996,20057,20508,FALSE,TRUE,"Trial 11",-1984.6400000017,0.310344827586207,0.895384615384615,0.585039787798408,0.405236164781019,476.918316831683
"335",1063739,"verb","img_side_order2",12,"pair11","novel","novel","smick","smick_noun","smick_verb","smick_verb",1597957956299,1410,687,5020,10020,11040,17040,18070,26093,1597957986189,1597957974369,1597957982392,398963.169999995,1095,360,"Chrome","Mac",900,1440,687,1410,288,400,"English",29,"Female","nearsighted","contacts",NA,65,"[]",7.44985,757639,NA,12,1083,380874.935,18088.2349999956,"event",-70,630,156,744,810,1510,FALSE,TRUE,"right",TRUE,FALSE,1987,2485,3261,20057,20555,TRUE,FALSE,"Trial 12",-1968.7650000044,0.31304347826087,0.984939759036145,0.671896280775275,0.405236164781019,476.918316831683
"336",1074427,"noun","img_side_order2",9,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597887373312,1920,958,5065,10087,11118,17154,18187,26210,1597887401138,1597887391499,1597887399522,314158.244999941,842,455,"Chrome","Windows",1080,1920,958,1920,288,400,"English",25,"Male","none","neither","Interesting test lol. Thanks!",70,"[]",7.96441666666667,762405,NA,12,807,295968.319999985,18189.9249999551,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,1992,2443,2996,20179,20630,TRUE,FALSE,"Trial 9",-1989.0750000449,0.837837837837838,0.327868852459016,-0.509968985378821,-0.728759688644086,476.918316831683
"337",1075654,"noun","img_side_order2",10,"pair11","novel","novel","smick","smick_noun","smick_verb","none",1597887401140,1920,958,5064,10363,11400,17425,18466,26492,1597887428374,1597887419606,1597887427632,342326.710000052,751,584,"Chrome","Windows",1080,1920,958,1920,288,400,"English",25,"Male","none","neither","Interesting test lol. Thanks!",70,"[]",7.96441666666667,762405,NA,12,852,323801.839999971,18524.8700000811,"event",170,870,246,834,1050,1750,TRUE,FALSE,"right",FALSE,TRUE,1987,2485,3261,20453,20951,FALSE,FALSE,"Trial 10",-1928.1299999189,0.96551724137931,0.316091954022989,-0.649425287356322,-0.728759688644086,476.918316831683
"338",1076823,"noun","img_side_order2",11,"pair12","novel","novel","vash","vash_verb","vash_noun","none",1597887428375,1920,958,5042,10086,11122,17155,18181,26199,1597887455945,1597887446556,1597887454574,369258.249999955,808,691,"Chrome","Windows",1080,1920,958,1920,288,400,"English",25,"Male","none","neither","Interesting test lol. Thanks!",70,"[]",7.96441666666667,762405,NA,12,826,351030.939999968,18227.3099999875,"event",170,870,246,834,1050,1750,TRUE,FALSE,"left",TRUE,FALSE,1994,2472,3275,20175,20653,FALSE,FALSE,"Trial 11",-1947.6900000125,0.959459459459459,0.0656934306569343,-0.893766028802525,-0.728759688644086,476.918316831683
"339",1078048,"noun","img_side_order2",12,"pair9","novel","novel","dax","dax_noun","dax_verb","dax_noun",1597887455945,1920,958,5042,10078,11685,17717,18745,26782,1597887487813,1597887474690,1597887482727,397368.950000033,1476,395,"Chrome","Windows",1080,1920,958,1920,288,400,"English",25,"Male","none","neither","Interesting test lol. Thanks!",70,"[]",7.96441666666667,762405,NA,12,850,378599.369999953,18769.5800000802,"event",170,870,246,834,1050,1750,FALSE,TRUE,"right",TRUE,FALSE,2016,2497,3354,20761,21242,FALSE,FALSE,"Trial 12",-1991.4199999198,1,0.138121546961326,-0.861878453038674,-0.728759688644086,476.918316831683
"340",1083463,"noun","img_side_order2",9,"pair9","novel","novel","dax","dax_verb","dax_noun","none",1597889223367,1366,625,5091,10141,11180,17222,18277,26377,1597889250512,1597889241644,1597889249744,382417.784999998,502,375,"Chrome","Windows",768,1366,615,1032,288,400,"English",21,"Female","nearsighted","neither",NA,61,"[]",8.56461666666667,773776,NA,12,483,364136.55499999,18281.2300000077,"event",-107,593,90,678,773,1473,TRUE,FALSE,"left",TRUE,FALSE,2016,2497,3354,20293,20774,TRUE,FALSE,"Trial 9",-2011.7699999923,0.911111111111111,0.892156862745098,-0.018954248366013,-0.0521162687406885,476.918316831683
"341",1084201,"noun","img_side_order2",10,"pair11","novel","novel","smick","smick_noun","smick_verb","none",1597889250514,1366,625,5093,10140,11193,17253,18287,26338,1597889277802,1597889268801,1597889276852,409599.84499999,211,164,"Chrome","Windows",768,1366,615,1032,288,400,"English",21,"Female","nearsighted","neither",NA,61,"[]",8.56461666666667,773776,NA,12,512,391294.549999991,18305.2949999983,"event",-107,593,90,678,773,1473,TRUE,FALSE,"right",FALSE,TRUE,1987,2485,3261,20274,20772,FALSE,TRUE,"Trial 10",-1968.7050000017,0,0.00632911392405063,0.00632911392405063,-0.0521162687406885,476.918316831683
"342",1084943,"noun","img_side_order2",11,"pair10","novel","novel","nup","nup_verb","nup_noun","none",1597889277803,1366,625,5101,10506,11540,17610,18651,26920,1597889305657,1597889296454,1597889304723,437263.175,576,357,"Chrome","Windows",768,1366,615,1032,288,400,"English",21,"Female","nearsighted","neither",NA,61,"[]",8.56461666666667,773776,NA,12,510,418580.554999993,18682.6200000069,"event",-107,593,90,678,773,1473,TRUE,FALSE,"left",TRUE,FALSE,1992,2443,2996,20643,21094,TRUE,FALSE,"Trial 11",-1960.3799999931,0.972972972972973,0.98989898989899,0.0169260169260169,-0.0521162687406885,476.918316831683
"343",1085680,"noun","img_side_order2",12,"pair12","novel","novel","vash","vash_noun","vash_verb","vash_noun",1597889305659,1366,625,5073,10122,11179,17237,18299,26357,1597889336136,1597889323958,1597889332016,464765.585000001,1070,495,"Chrome","Windows",768,1366,615,1032,288,400,"English",21,"Female","nearsighted","neither",NA,61,"[]",8.56461666666667,773776,NA,12,510,446440.585000004,18324.9999999971,"event",-107,593,90,678,773,1473,FALSE,TRUE,"right",TRUE,FALSE,1994,2472,3275,20293,20771,TRUE,FALSE,"Trial 12",-1968.0000000029,0.212765957446809,0,-0.212765957446809,-0.0521162687406885,476.918316831683
"344",1096260,"noun","img_side_order2",9,"pair11","novel","novel","smick","smick_verb","smick_noun","none",1597877308136,1680,947,5062,10082,11118,17144,18183,26216,1597877335032,1597877326319,1597877334352,342615.809999988,1138,662,"Chrome","Mac",1050,1680,947,1680,288,400,"English",21,"Male","none","neither",NA,72,"[]",7.88265,775091,NA,12,861,324416.375000001,18199.4349999877,"event",50,750,231,819,930,1630,FALSE,TRUE,"left",FALSE,TRUE,1987,2485,3261,20170,20668,FALSE,TRUE,"Trial 9",-1970.5650000123,0.583333333333333,0.214285714285714,-0.369047619047619,-0.530871186632595,476.918316831683
